@RELATION tweets

@ATTRIBUTE tweet string
@ATTRIBUTE class {0,1}

@DATA
'Não existe quantificação de tempo quando se trata de sentimento. Em um  dia você pode acordar com o coração purinho… ', 1
'RT @runvitor_run: Gente olhem essa propaganda da @Shell, to apaixonado ❤️ ', 1
'@phinheiroo Meu bebê de apenas 11 meses é apaixonado nessa música', 1
'Estou apaixonado 😍', 1
'RT @vminpurpose: o foda é que o taehyung não é só perfeito fisicamente, a personalidade dele é a coisa mais linda que existe, a forma como…', 1
'@chittaprrx chensung conceito, jisung namoradinho apaixonado mas q n sabe demonstrar amor e o chenle fica apaixonad… ', 1
'RT @gottabesirius: taehyung é um homão, gosta de música clássica, sabe tocar saxofone e tá aprendendo a tocar violino, ama arte, fotografia…', 1
'RT @gottabesirius: taehyung é um homão, gosta de música clássica, sabe tocar saxofone e tá aprendendo a tocar violino, ama arte, fotografia…', 1
'RT @runvitor_run: Gente olhem essa propaganda da @Shell, to apaixonado ❤️ ', 1
'RT @runvitor_run: Gente olhem essa propaganda da @Shell, to apaixonado ❤️ ', 1
'@AdrielAraujo016 Tá apaixonado?????🤔🤔🤔🤔🤔🤔', 1
'RT @gottabesirius: taehyung é um homão, gosta de música clássica, sabe tocar saxofone e tá aprendendo a tocar violino, ama arte, fotografia…', 1
'RT @runvitor_run: Gente olhem essa propaganda da @Shell, to apaixonado ❤️ ', 1
'RT @CARPINEJAR: O apaixonado é um sonâmbulo - melhor não acordar.', 1
'RT @_andre_243: Sou completamente apaixonado por ti!', 1
'Apaixonado por esse casaco ', 1
'RT @valedopecado: qnd eu to apaixonado e meus amigos tem q escutar eu falando o tempo todo da pessoa qeu gosto ', 1
'RT @_andre_243: Sou completamente apaixonado por ti!', 1
'RT @valedopecado: qnd eu to apaixonado e meus amigos tem q escutar eu falando o tempo todo da pessoa qeu gosto ', 1
'RT @profpaulamarisa: EXTRA EXTRAPresidento está apaixonado por jornalista da Fôia ', 1
'@moferzi12 Acho que todo apaixonado pelo futebol partilha de mesma opinião filho da puta', 1
'RT @runvitor_run: Gente olhem essa propaganda da @Shell, to apaixonado ❤️ ', 1
'RT @valedopecado: qnd eu to apaixonado e meus amigos tem q escutar eu falando o tempo todo da pessoa qeu gosto ', 1
'RT @KhunPandex: Tenha um boy como o Max que olha para o Tul apaixonado.', 1
'RT @ifnoaley: FALEM DA DIARRA, ESSA MULHER É UMA DEUSA, EU ACHEI QUE NÃO DESSE PRA FICAR MAIS APAIXONADO, MAS PELO VISTO ME ENGANEI #NowUni…', 1
'O beijo apaixonado de Cláudia Vieira e João Alves #SIC #CláudiaVieira #JoaoAlves ', 1
'@bombonzada @imperatrizdafvl Aí, desculpa, é que fiquei apaixonado.', 1
'RT @valedopecado: qnd eu to apaixonado e meus amigos tem q escutar eu falando o tempo todo da pessoa qeu gosto ', 1
'RT @DyvaAndr1: Eu acho que o meu cúpido está apaixonado por mim, por isso não quer me ver com ninguém', 1
'RT @gottabesirius: taehyung é um homão, gosta de música clássica, sabe tocar saxofone e tá aprendendo a tocar violino, ama arte, fotografia…', 1
'RT @valedopecado: qnd eu to apaixonado e meus amigos tem q escutar eu falando o tempo todo da pessoa qeu gosto ', 1
'RT @runvitor_run: Gente olhem essa propaganda da @Shell, to apaixonado ❤️ ', 1
'RT @gottabesirius: taehyung é um homão, gosta de música clássica, sabe tocar saxofone e tá aprendendo a tocar violino, ama arte, fotografia…', 1
'@lisca05 Eu homenageio mesmo... A torcida do Goiás merece nossa solidariedade. Perderam um ídolo muito apaixonado p… ', 1
'RT @alexbastos20: Fdc, sou apaixonado mrm', 1
'RT @valedopecado: qnd eu to apaixonado e meus amigos tem q escutar eu falando o tempo todo da pessoa qeu gosto ', 1
'RT @runvitor_run: Gente olhem essa propaganda da @Shell, to apaixonado ❤️ ', 1
'RT @runvitor_run: Gente olhem essa propaganda da @Shell, to apaixonado ❤️ ', 1
'RT @valedopecado: qnd eu to apaixonado e meus amigos tem q escutar eu falando o tempo todo da pessoa qeu gosto ', 1
'Não vou falar que sou apaixonado por vc.Paixão e uma palavra forte. Mais queria poder sentar beber algo e troca…… ', 1
'RT @jhskmysun: 💘post invisível💘só vê quem é extremamente apaixonado pelo seokjindeixe o seu te amo seokjin pro nosso principezinho…', 1
'@KGGLima sobre você ser linda, to apaixonado', 1
'uma au plot clichê onde o Tae é o nerd na escola apaixonado pelo badboy Jeongguk ', 1
'RT @_andre_243: Sou completamente apaixonado por ti!', 1
'RT @meianaobatee: eu to muito apaixonado por friends gente como eu não via essa série antes', 1
'RT @profpaulamarisa: EXTRA EXTRAPresidento está apaixonado por jornalista da Fôia ', 1
'RT @uttygs: O SORRISO BOBO DO YOONGI VAI SE FODER ELE É O HOMEM MAIS APAIXONADO DO MUNDO PELO HOSEOK ', 1
'RT @valedopecado: qnd eu to apaixonado e meus amigos tem q escutar eu falando o tempo todo da pessoa qeu gosto ', 1
'@mflunaa_ @ymscooby Meu deus, que criança maravilhosa. Tô apaixonado', 1
'RT @runvitor_run: Gente olhem essa propaganda da @Shell, to apaixonado ❤️ ', 1
'Gente eu estou cem por cento apaixonado por Surfjan Stevens', 1
'RT @changlixfaith: filme futurista pós apocalíptico onde lee minho é um robô criado para servir humanos que restaram depois da terra ser de…', 1
'Eu to apaixonado olha esse nenemmmm ', 1
'RT @valedopecado: qnd eu to apaixonado e meus amigos tem q escutar eu falando o tempo todo da pessoa qeu gosto ', 1
'@kevinho Eitaaaa Kevinho mas ta muito apaixonado ❤', 1
'RT @runvitor_run: Gente olhem essa propaganda da @Shell, to apaixonado ❤️ ', 1
'Tirei Você é 0% solteira(o)!!  coração tá apaixonado', 1
'RT @valedopecado: qnd eu to apaixonado e meus amigos tem q escutar eu falando o tempo todo da pessoa qeu gosto ', 1
'RT @valedopecado: qnd eu to apaixonado e meus amigos tem q escutar eu falando o tempo todo da pessoa qeu gosto ', 1
'RT @valedopecado: qnd eu to apaixonado e meus amigos tem q escutar eu falando o tempo todo da pessoa qeu gosto ', 1
'@rubzsince97 Pareces me apaixonado...... 😂', 1
'RT @valedopecado: qnd eu to apaixonado e meus amigos tem q escutar eu falando o tempo todo da pessoa qeu gosto ', 1
'@BecaBrix @AppelLuciano @BelinhaPoodleBR Perdidamente apaixonado.', 1
'RT @gottabesirius: taehyung é um homão, gosta de música clássica, sabe tocar saxofone e tá aprendendo a tocar violino, ama arte, fotografia…', 1
'RT @valedopecado: qnd eu to apaixonado e meus amigos tem q escutar eu falando o tempo todo da pessoa qeu gosto ', 1
'RT @runvitor_run: Gente olhem essa propaganda da @Shell, to apaixonado ❤️ ', 1
'@mththtt hmmmmmmmtá apaixonado bb?', 1
'RT @_FabiMar_: Malta aprendam de uma vez porfavor:É necessário gostar de uma pessoa para estar apaixonadomas NÃO  é preciso estar apaixon…', 1
'RT @runvitor_run: Gente olhem essa propaganda da @Shell, to apaixonado ❤️ ', 1
'@ menino que namorava comigo no meu sonho volta por favor tou apaixonado 🥺', 1
'RT @victinhovive: eu acho essa comparação uma palhaçada. Em todo o relacionamento deles o q foi claro pra nós de fora, foi q ela sempre lar…', 1
'fudeu modinha, tô apaixonado', 1
'EU TO MUITO APAIXONADO ', 1
'Apaixonado por ti — Tá?🤔quem eh? ', 1
'RT @nalauras: observando um casal apaixonado no ônibus e poxa será que um dia alguém vai me amar de novo', 1
'RT @valedopecado: qnd eu to apaixonado e meus amigos tem q escutar eu falando o tempo todo da pessoa qeu gosto ', 1
'RT @gottabesirius: taehyung é um homão, gosta de música clássica, sabe tocar saxofone e tá aprendendo a tocar violino, ama arte, fotografia…', 1
'@pegluu Sou muito apaixonado 😍😍😍', 1
'RT @gottabesirius: taehyung é um homão, gosta de música clássica, sabe tocar saxofone e tá aprendendo a tocar violino, ama arte, fotografia…', 1
'O SORRISO BOBO DO YOONGI VAI SE FODER ELE É O HOMEM MAIS APAIXONADO DO MUNDO PELO HOSEOK ', 1
'RT @profpaulamarisa: EXTRA EXTRAPresidento está apaixonado por jornalista da Fôia ', 1
'RT @runvitor_run: Gente olhem essa propaganda da @Shell, to apaixonado ❤️ ', 1
'RT @vocesefoii: eu ria dos apaixonado, e adivinha quem ta apaixonado agora KKKKKvcs pq eu continuo rindo kkkkkkkkkkkkkkmentira to gamad…', 1
'RT @valedopecado: qnd eu to apaixonado e meus amigos tem q escutar eu falando o tempo todo da pessoa qeu gosto ', 1
'@rubzsince97 Todo apaixonado', 1
'RT @valedopecado: qnd eu to apaixonado e meus amigos tem q escutar eu falando o tempo todo da pessoa qeu gosto ', 1
'puts eu to apaixonado ', 1
'RT @jhskmysun: 💘post invisível💘só vê quem é extremamente apaixonado pelo seokjindeixe o seu te amo seokjin pro nosso principezinho…', 1
'RT @gottabesirius: taehyung é um homão, gosta de música clássica, sabe tocar saxofone e tá aprendendo a tocar violino, ama arte, fotografia…', 1
'nunca conheci alguém tão apaixonado pela vida como você é. são inúmeras as razões por eu te amar, mas essa definiti… ', 1
'eu tô apaixonado meu bombom delicado sua boca é tão macia é bom bom bom bom 😭👉💖', 1
'RT @runvitor_run: Gente olhem essa propaganda da @Shell, to apaixonado ❤️ ', 1
'RT @gottabesirius: taehyung é um homão, gosta de música clássica, sabe tocar saxofone e tá aprendendo a tocar violino, ama arte, fotografia…', 1
'RT @profpaulamarisa: EXTRA EXTRAPresidento está apaixonado por jornalista da Fôia ', 1
'RT @runvitor_run: Gente olhem essa propaganda da @Shell, to apaixonado ❤️ ', 1
'RT @runvitor_run: Gente olhem essa propaganda da @Shell, to apaixonado ❤️ ', 1
'Apaixonado pela Clairo😍😍 ', 1
'RT @runvitor_run: Gente olhem essa propaganda da @Shell, to apaixonado ❤️ ', 1
'Gente, eu tô apaixonada pelo gatinho na #BRISA 😍🐈🍃 ', 1
'Ahá, ahá...Ahá, ahá...Quero ser tua namoradaAhá, ahá...Ahá, ahá...Gamei!Estou apaixonadaOuça Gamei!… ', 1
'Somos capa na playlist Sertanejo Vip da @applemusic. Vem conferir #Tijolão e deixar a sua sexta-feira apaixonada!… ', 1
'Mano eu não vejo a hora de ir embora com a Thaynná, ser só eu e ela, vcs não sabe o quanto eu amo essa grta, EU SOU… ', 1
'RT @youvante: taehyung de óculos, mexendo no cabelinho e mostrando esse sorrisão lindo deleok, to apaixonada de novo', 1
'RT @Fasalles: Amo gente apaixonada pelo que faz. Vejo tanta verdade, tanta vontade, não é possível que esses deputados não escutem!!!NÃO É…', 1
'RT @klazomaniiac: pqp eu sou apaixonada demais na halsey vai se foder essa mulher eh perfeita', 1
'RT @hi_nessie: Status: completamente totalmente  apaixonada pelo Kim Taehyung #bts #Taehyung 💜🤟🏻 ', 1
'RT @voicevmin: laudo médico: completamente apaixonada por kim taehyung', 1
'@lucidato_luana ai eu to apaixonada 💚', 1
'to apaixonada real por ele gente crush platônico do crlh', 1
'RT @youvante: taehyung de óculos, mexendo no cabelinho e mostrando esse sorrisão lindo deleok, to apaixonada de novo', 1
'RT @voicevmin: laudo médico: completamente apaixonada por kim taehyung', 1
'RT @voicevmin: laudo médico: completamente apaixonada por kim taehyung', 1
'vi uma anabela da bubu e to apaixonada, e olha que nem gosto', 1
'Sem condições sinceramente to apaixonada lado lésbico ativado com sucesso 😍❤️🥰🥰🥰😍 ', 1
'RT @youvante: taehyung de óculos, mexendo no cabelinho e mostrando esse sorrisão lindo deleok, to apaixonada de novo', 1
'RT @voicevmin: laudo médico: completamente apaixonada por kim taehyung', 1
'fui dormir escutando som de chuva no YouTube pra ficar calminha e acordei de madrugada com ******* me ligando p me… ', 1
'RT @voicevmin: laudo médico: completamente apaixonada por kim taehyung', 1
'RT @youvante: taehyung de óculos, mexendo no cabelinho e mostrando esse sorrisão lindo deleok, to apaixonada de novo', 1
'eu tô muito apaixonada por essas fotinhas, a camila é um ser tão precioso 💗 ', 1
'RT @youvante: taehyung de óculos, mexendo no cabelinho e mostrando esse sorrisão lindo deleok, to apaixonada de novo', 1
'Cada dia mais apaixonada por esse homem. Pensei q não era possível, mas BTS sempre me mostra que é sim ', 1
'até que enfim eu consegui achar uma tanto que é mt eu 😍 to apaixonada meudels', 1
'NAMORAL? EU TO APAIXONADA E EH ISSO 🤤🤤🤤🤤', 1
'apaixonada pela Pandora 😍😍😍', 1
'RT @youvante: taehyung de óculos, mexendo no cabelinho e mostrando esse sorrisão lindo deleok, to apaixonada de novo', 1
'eu to apaixonada pelo sotaque pernambucano aiaiai', 1
'não tem condição, eu sou apaixonada demais no céu, puxa', 1
'RT @queenbiskath_: meu deus só agora parei pra assistir esse vídeo E TO APAIXONADA MORRENDO DE AMOR AAAAAA ', 1
'RT @daycmedeiros: gente apaixonada fica burra né', 1
'cara... sou completamente apaixonada!!!!!!! ', 1
'RT @voicevmin: laudo médico: completamente apaixonada por kim taehyung', 1
'Nem li mas já estou apaixonada por toda a edição da @diplobrasil Dica de leitura da @safbf ', 1
'@favsraul moça pelo amor de Deus eu tô apaixonada', 1
'RT @youvante: taehyung de óculos, mexendo no cabelinho e mostrando esse sorrisão lindo deleok, to apaixonada de novo', 1
'@luvgaulore AMIGA TU É APAIXONADA KKKKKK', 1
'RT @voicevmin: laudo médico: completamente apaixonada por kim taehyung', 1
'RT @daycmedeiros: gente apaixonada fica burra né', 1
'@GabrielAglio KKKK PERFEITO BOM DIA namoral to apaixonada', 1
'RT @youvante: taehyung de óculos, mexendo no cabelinho e mostrando esse sorrisão lindo deleok, to apaixonada de novo', 1
'RT @mayabegin: o taehyung já é bonito, mas o taehyung usando óculos e de black hair ultrapassa os limites da perfeição. sou apaixonada até…', 1
'RT @queenbiskath_: meu deus só agora parei pra assistir esse vídeo E TO APAIXONADA MORRENDO DE AMOR AAAAAA ', 1
'RT @youvante: taehyung de óculos, mexendo no cabelinho e mostrando esse sorrisão lindo deleok, to apaixonada de novo', 1
'😍🐾Ouse, arrisque, não desista jamais e saiba valorizar quem te ama, esses sim merecem seu respeito. Quanto ao resto… ', 1
'RT @youvante: taehyung de óculos, mexendo no cabelinho e mostrando esse sorrisão lindo deleok, to apaixonada de novo', 1
'RT @wataya_danielle: laudo médico: completamente boba, perdidamente apaixonada, e totalmente encantada com e por Kim Taehyung https://t.co…', 1
'mlk sou muito apaixonada tmnc', 1
'RT @youvante: taehyung de óculos, mexendo no cabelinho e mostrando esse sorrisão lindo deleok, to apaixonada de novo', 1
'RT @pupxsemochi: acho que to apaixonada naquela foto da gio', 1
'RT @youvante: taehyung de óculos, mexendo no cabelinho e mostrando esse sorrisão lindo deleok, to apaixonada de novo', 1
'RT @queenbiskath_: meu deus só agora parei pra assistir esse vídeo E TO APAIXONADA MORRENDO DE AMOR AAAAAA ', 1
'RT @voicevmin: laudo médico: completamente apaixonada por kim taehyung', 1
'RT @queenbiskath_: meu deus só agora parei pra assistir esse vídeo E TO APAIXONADA MORRENDO DE AMOR AAAAAA ', 1
'Sou apaixonada por ele cr', 1
'eu to muito apaixonada ', 1
'RT @queenbiskath_: meu deus só agora parei pra assistir esse vídeo E TO APAIXONADA MORRENDO DE AMOR AAAAAA ', 1
'@stadium_arcdium 😍😍😍 ai minha amiga apaixonada é tão legal aaaaaaaa', 1
'RT @youvante: taehyung de óculos, mexendo no cabelinho e mostrando esse sorrisão lindo deleok, to apaixonada de novo,' 1
'RT @Fasalles: Amo gente apaixonada pelo que faz. Vejo tanta verdade, tanta vontade, não é possível que esses deputados não escutem!!!NÃO É…', 1
'oq a chaeyoung tem pra eu ficar totalmente apaixonada nela em???? ', 1
'RT @queenbiskath_: meu deus só agora parei pra assistir esse vídeo E TO APAIXONADA MORRENDO DE AMOR AAAAAA ', 1
'RT @youvante: taehyung de óculos, mexendo no cabelinho e mostrando esse sorrisão lindo deleok, to apaixonada de novo', 1
'RT @queenbiskath_: meu deus só agora parei pra assistir esse vídeo E TO APAIXONADA MORRENDO DE AMOR AAAAAA ', 1
'@MaayRodris Bêbada tudo bem, mas apaixonada....', 1
'RT @mayabegin: o taehyung já é bonito, mas o taehyung usando óculos e de black hair ultrapassa os limites da perfeição. sou apaixonada até…', 1
'RT @queenbiskath_: meu deus só agora parei pra assistir esse vídeo E TO APAIXONADA MORRENDO DE AMOR AAAAAA ', 1
'RT @wataya_danielle: laudo médico: completamente boba, perdidamente apaixonada, e totalmente encantada com e por Kim Taehyung https://t.co…', 1
'to apaixonada ', 1
'desculpa, mas eu tô apaixonada nesse vídeo 💖 ', 1
'RT @queenbiskath_: meu deus só agora parei pra assistir esse vídeo E TO APAIXONADA MORRENDO DE AMOR AAAAAA ', 1
'@taesquizito Eu sou apaixonada na sua voz! Meu Deus, que coisa mais linda', 1
'RT @trassssh: mulher apaixonada fodase', 1
'RT @queenbiskath_: meu deus só agora parei pra assistir esse vídeo E TO APAIXONADA MORRENDO DE AMOR AAAAAA ', 1
'RT @youvante: taehyung de óculos, mexendo no cabelinho e mostrando esse sorrisão lindo deleok, to apaixonada de novo', 1
'RT @queenbiskath_: meu deus só agora parei pra assistir esse vídeo E TO APAIXONADA MORRENDO DE AMOR AAAAAA ', 1
'RT @queenbiskath_: meu deus só agora parei pra assistir esse vídeo E TO APAIXONADA MORRENDO DE AMOR AAAAAA ', 1
'qro saber quem eh o bb do meu sonho pq eu to apaixonada', 1
'RT @daycmedeiros: gente apaixonada fica burra né', 1
'RT @daycmedeiros: gente apaixonada fica burra né', 1
'RT @youvante: taehyung de óculos, mexendo no cabelinho e mostrando esse sorrisão lindo deleok, to apaixonada de novo', 1
'olha que bebê mais precioso. eu sou muito mais muito apaixonada por ti, minha chae. você é a melhor desse mundo!! ', 1
'RT @youvante: taehyung de óculos, mexendo no cabelinho e mostrando esse sorrisão lindo deleok, to apaixonada de novo', 1
'RT @daycmedeiros: gente apaixonada fica burra né', 1
'RT @picsknjbr: EU ESTOU APAIXONADA E NÃO É POUCOOOO 💜💜💜💜QUE VOZ BRASIL@BTS_twt #DreamGlowOutNow#BTSWORLD ', 1
'RT @youvante: taehyung de óculos, mexendo no cabelinho e mostrando esse sorrisão lindo deleok, to apaixonada de novo', 1
'melhor show da vida, apaixonada pela energia!! você é incrível 🤩🤩@silvaoficial ', 1
'RT @youvante: taehyung de óculos, mexendo no cabelinho e mostrando esse sorrisão lindo deleok, to apaixonada de novo', 1
'RT @youvante: taehyung de óculos, mexendo no cabelinho e mostrando esse sorrisão lindo deleok, to apaixonada de novo', 1
'RT @voicevmin: laudo médico: completamente apaixonada por kim taehyung', 1
'Ninguém mede o quanto eu sou apaixonada pelo Tim Burton', 1
'RT @taejotaegi: eu sou realmente muito apaixonada por você ', 1
'RT @queenbiskath_: meu deus só agora parei pra assistir esse vídeo E TO APAIXONADA MORRENDO DE AMOR AAAAAA ', 1
'RT @voicevmin: laudo médico: completamente apaixonada por kim taehyung', 1
'RT @nataIiax: completamente apaixonada ', 1
'Ontem batemos o recorde de audiência do ano. Obrigado, pessoal :) ', 1
'O Remake de Final Fantasy VII foi anunciado em 2015, ganhou um novo trailer recentemente e é presença garantida na… ', 1
'A expectativa pelas novidades do Remake de Final Fantasy VII na #E32019 é grande! Confira uma lista comparando o úl… ', 1
'Vou mandar mensagens fofinhas de bom dia pras pessoas que eu amo porque eu sou só amor :))))', 1
'RT @vtfokay: Se alguém quiser ver isto tudo comigo, eu aceito :) ', 1
'roubei da ruh :-)quantos % de afinidade vocês têm comigo??? ♥︎ ^_____^ ♥︎10% - nct/shinee10% - rock/indie10% -… ', 1
'RT @anaanuness24: vamos fazer 🔥 no snap :))', 1
'Meu script para adicionar preseeds na iso netinstall do Debian agora gera isos bootáveis. Já estou usando pra insta… ', 1
'nem tomei banho so vim :))', 1
'RT @vtfokay: Se alguém quiser ver isto tudo comigo, eu aceito :) ', 1
'RT @whyparkjeon: Eu :(    *     *    .🌙   *    .  *  ☄️   .  🌍  *     .    *   💫  *        *      🐯:Vocês esperaram   *    . a gente?…', 1
'RT @vtfokay: Se alguém quiser ver isto tudo comigo, eu aceito :) ', 1
'bom dia votem no nct :) ', 1
'@marisa0407003 @matildeamorim99 não disse o contrário :)', 1
'@louvemlorene Sim, é uma criação cultural pra poder delimitar o reinado da seca. De todo modo, tb acho áreas do Bra… ', 1
'RT @pedromalves10: @nepinto22 @bruna_1323 @tiagosousa05 @ze_mario28 bom sono :) ', 1
'nenhuma dessas garotas passaram por coisas piores que eu, porque se fosse a mesma coisa todas vcs estariam mortas o… ', 1
'RT @gyuhaotae: 1o: me fizeram jogar a bandeira do mr lindo no lixo antes de entrar2o: a itala entrou com uma escondida e eu peguei ai tava…', 1
'C.A. - só nos vimos uma vez e não nos falamos muito, mas parece ser uma pessoa muito legal, pilho entrosar e se quiser ficar tbm :)', 1
'RT @kika_menezes00: Ás vezes queria que certas pessoas tivessem um botão de auto-destruição :))', 1
'eu: :(diego: se ligaeu: :)', 1
'RT @beatrizgsouto: Esse mês to toda ao extremo: cólica ao extremo, espinha ao extremo e irritabilidade ao extremo!!! :)', 1
'q precisava de sol direto. Encontrou o sítio certo p ela e a planta responde c novas folhas. Confidenciou-me q lhe… ', 1
'@GabrielaaRadu Devias era oferecer o cu porque essa merda é cara q doi :))', 1
'RT @vtfokay: Se alguém quiser ver isto tudo comigo, eu aceito :) ', 1
'RT @TheEnemyBR: Star Wars Jedi: Fallen Order será um jogo single player e tem data de lançamento para o dia 15 de novembro, confira tudo o…', 1
'foo :) : 60e33738-2a2c-47a4-ac4d-924fff6e16f6', 1
'RT @suave__na_nave_: Eu: -Mãe tive 70% no teste!Mãe: -Quanto é que o António teve?Eu: -80%...Mãe: -Estás a ver???? Devias ter notas como…', 1
'@MubAshi07465194 Acha :p', 1
'RT @rodrigocordeiro: Mto louco como tem períodos na vida de #freelancer que não aparece absolutamente nada e vc acha que vai morrer de fome…', 1
'RT @anaanuness24: vamos fazer 🔥 no snap :))', 1
'eu acho q sou né, se achas o mesmo da fav morgan :) ', 1
'@Bagu__gosha Date, time decide hoga jb dobara msg ayega :p', 1
'RT @anaanuness24: vamos fazer 🔥 no snap :))', 1
'Cheguei cedo até demais pq a prova é só 14h :) burra sou eu memo', 1
'@VenomExtreme tenha um bom dia :D ', 1
'RT @joana_machado17: Também gostava de ter tido um baile linduuuu como o deste ano :))', 1
'E é só mesmo no secundário :) ', 1
'RT @sofia__marques: Era suposto chorar? Desculpa mas eu comecei a rir :)', 1
'To me sentindo um lixo :)', 1
'@cassiolk15 Bom dia! Dá uma olhada na DM! :)', 1
'RT @womanbangtan: as lockscreens do tae que eu fiz :)) ', 1
'RT @vtfokay: Se alguém quiser ver isto tudo comigo, eu aceito :) ', 1
'RT @vtfokay: Se alguém quiser ver isto tudo comigo, eu aceito :) ', 1
'Bom diaa a :)', 1
'RT @oddfckingoblin_: Adoro essas gajas que ficam bué triggered quando os homens vêm as mulheres como objeto sexual mas depois só ouvem funk…', 1
'@richyreik @guirocha82 não mesmo, tô com o Gui. achar “sorte” aí é com você querer se estereotipar como fresco e ch… ', 1
'@felipous olha só, bem vindo brow :)', 1
'@agoxpics Mentira :)', 1
'RT @vtfokay: Se alguém quiser ver isto tudo comigo, eu aceito :) ', 1
'RT @gyuhaotae: 1o: me fizeram jogar a bandeira do mr lindo no lixo antes de entrar2o: a itala entrou com uma escondida e eu peguei ai tava…', 1
'@QuebrandoOTabu Ao invés do povo ficar se medindo com régua, sou a favor do povo beber, comer e ser comido... felic… ', 1
'RT @whyparkjeon: Eu :(    *     *    .🌙   *    .  *  ☄️   .  🌍  *     .    *   💫  *        *      🐯:Vocês esperaram   *    . a gente?…', 1
'12 HORAS STREAM SIGAAAA PARA MAIS UMA VENHAM DAI JOGAR COMIGO DURANTE 12 HORAS :D 4/12 SUBS GOAL ROAD TO 3000 ', 1
'RT @vtfokay: Se alguém quiser ver isto tudo comigo, eu aceito :) ', 1
'Esse filme é ótimo pessoal, muito bom mesmo, fiquei impressionado com a arte visual e o enredo do filme(não vou con… ', 1
'RT @WoWblack_: Eu: :( Tony Stark paraense :Eu: :) ', 1
'@danilo18torres @jumperbrasil Se ganhar, vai ser um tapa na cara merecido do carmelo :)', 1
'RT @vtfokay: Se alguém quiser ver isto tudo comigo, eu aceito :) ', 1
'ontem á noite apareceu um rapaz que me salvouu , foi um anjinho ! Nao sei o nome dele mas OBRIGADA :)', 1
'me: :(dono do januário: opa n é bolo e o januario kkkme: :)', 1
'RT @danielamarinh08: Quero biquínis, muitos biquínis! :))', 1
'RT @carolinads__: saibam equilibrar as cenas , ter um namorado n quer dizer q não vais ter tempo p estar com os teus amigos ou ao contrário…', 1
'@kthwiings bom dia :) eu to bem e tu', 1
'RT @womanbangtan: as lockscreens do tae que eu fiz :)) ', 1
'RT @gyuhaotae: 1o: me fizeram jogar a bandeira do mr lindo no lixo antes de entrar2o: a itala entrou com uma escondida e eu peguei ai tava…', 1
'@helinhz @eddy_fleck @fransine266  ochialo :D', 1
'RT @kika_menezes00: Ás vezes queria que certas pessoas tivessem um botão de auto-destruição :))', 1
'@lumyloveplants Que bom que gostou dela :)', 1
'dormi um total de 5 horas e chego em casa (isso se eu chegar) de madrugada :) bom dia', 1
'@pedrocaeiro67 @sangriaman :))De facto, não nego que a conversota tem algum potencial. Acho que vou chamar o Amara… ', 1
'RT @pedromalves10: @nepinto22 @bruna_1323 @tiagosousa05 @ze_mario28 bom sono :) ', 1
'@wheegguk eu gostei mo :))', 1
'RT @womanbangtan: as lockscreens do tae que eu fiz :)) ', 1
'RT @womanbangtan: as lockscreens do tae que eu fiz :)) ', 1
'RT @womanbangtan: as lockscreens do tae que eu fiz :)) ', 1
'esperança é a última a morrer :)', 1
'chegamos no sábado, site! e vamos combinar que tamo precisando coletivamente de uma motivação extra essa semana, né… ', 1
'RT @vtfokay: Se alguém quiser ver isto tudo comigo, eu aceito :) ', 1
'meteram música :)', 1
'Segundo dia que acordo com falta de ar :)', 1
'RT @whyparkjeon: Eu :(    *     *    .🌙   *    .  *  ☄️   .  🌍  *     .    *   💫  *        *      🐯:Vocês esperaram   *    . a gente?…', 1
'RT @lucianalves23: A Joana acordou tão bem disposta!!! Meu Deus é tão bom vê-la assim :))', 1
'@TitaFreire2 Zanga te com ela pra arranjares uma desculpa para dar ghostE dps ela não se sente magoada mas sim culpada :)', 1
'@CidranBR Eu tento :PAinda faltou um pouco de precisão.', 1
'o meu voo atrasou tanto que eu devia ter chegado a lisboa as 19h e cheguei às 3h da manhã... resultado: durmi até ao 12:30 :)))', 1
'Nunca metam pontuação nos textos :)', 1
'@quequefoicrlho Nem é essa a questão, é que eu já sei lidar com as merdas sozinha. Mas mm ninguém me merece, é só isso :)', 1
'RT @irisferreira_7: A única pessoa que quero falar não quer saber de mim :)', 1
'@Prieto2719 Clar, tinhas a minha companhia :)', 1
'Vem, 10! Já tô preparada para você :) ', 1
'RT @trassssh: eu:  :(uber: pqp o cliente é meu pai eu:  :) ', 1
'Tava muito linda no baile hoje mdsss  A P A I X O N E I ❤️❤️😍 — muito obrigada!!! :) ', 1
'RT @brunaapinhooo: Eu sei q isso não vai acontecer :) ', 1
'Além de triste&amp;exausta, agora eu tb tô doente :) ótimo', 1
'Põe-te no caralho antes que o caralho se ponha em ti :)', 1
'RT @womanbangtan: as lockscreens do tae que eu fiz :)) ', 1
'Ontem vi o Manel a chorar :))) que fofinho ele tem sentimentos afinal &lt;33', 1
'RT @nsfwfetish: foi fazer uma trilha pela floresta mas como sempre, o tesão acumulado falou mais alto! :) ', 1
'RT @thstopcrying: me: :(pimpolho sheik: vai tomar no cu vai se fuder me: :)))))))))))))))', 1
'Enquanto a esquerda ensina a depredar patrimônios públicos, pegar em homem nu... Bolsonaro ensina o verdadeiro valo… ', 1
'O melhor vídeo que você verá hoje!Essa felicidade tem preço? ', 1
'Uma palavra define o treino de hoje: felicidade! 😁#AvantiPalestra ', 1
